S No,Vehicle_Class,CNG ONLY,DIESEL,DIESEL/HYBRID,DI-METHYL ETHER,DUAL DIESEL/BIO CNG,DUAL DIESEL/CNG,DUAL DIESEL/LNG,ELECTRIC(BOV),ETHANOL,FUEL CELL HYDROGEN,LNG,LPG ONLY,METHANOL,NOT APPLICABLE,PETROL,PETROL/CNG,PETROL/ETHANOL,PETROL/HYBRID,PETROL/LPG,PETROL/METHANOL,SOLAR,     TOTAL     ,State
16.0,CRANE MOUNTED VEHICLE,0,3881,0,0,0,0,0,13,0,0,0,0,0,21,41,0,0,0,0,0,0,3956,Tamil Nadu
17.0,DUMPER,0,311,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,320,Tamil Nadu
18.0,EARTH MOVING EQUIPMENT,1,46062,1,0,0,0,0,17,0,0,0,1,0,121,211,0,0,0,6,0,0,46420,Tamil Nadu
19.0,EDUCATIONAL INSTITUTION BUS,14,76122,1,0,0,0,0,34,0,0,0,1,0,19,257,0,0,0,7,0,0,76455,Tamil Nadu
20.0,E-RICKSHAW(P),0,127,0,0,0,0,0,6,0,0,0,0,0,0,46,0,0,0,16,0,0,195,Tamil Nadu
21.0,E-RICKSHAW WITH CART (G),0,0,0,0,0,0,0,3589,0,0,0,0,0,0,0,0,0,0,0,0,0,3589,Tamil Nadu
22.0,EXCAVATOR (COMMERCIAL),0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,Tamil Nadu
23.0,EXCAVATOR (NT),0,810,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,823,Tamil Nadu
24.0,FIRE FIGHTING VEHICLE,0,388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,389,Tamil Nadu
25.0,FIRE TENDERS,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,Tamil Nadu
26.0,FORK LIFT,0,167,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,172,Tamil Nadu
27.0,GOODS CARRIER,2545,1299390,14,0,0,1,0,1457,0,0,0,141,0,1353,25851,71,0,0,1535,0,0,1332358,Tamil Nadu
28.0,HARVESTER,0,9321,0,0,0,0,0,0,0,0,0,0,0,7,49,0,0,0,1,0,0,9378,Tamil Nadu
29.0,HEARSES,0,192,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,9,0,0,225,Tamil Nadu
30.0,LIBRARY VAN,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,24,Tamil Nadu
31.0,LUXURY CAB,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tamil Nadu
32.0,MAXI CAB,4,138918,7,0,0,0,0,206,0,0,0,26,0,71,3361,0,0,2,135,0,0,142730,Tamil Nadu
33.0,M-CYCLE/SCOOTER,0,32272,0,0,0,0,0,64538,0,0,0,429,1,10483,20531741,6,2,3,4211,2,0,20643688,Tamil Nadu
34.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,27,0,0,0,0,0,102,0,0,0,0,0,17,4249,0,0,0,12,0,0,4407,Tamil Nadu
35.0,MOBILE CANTEEN,0,19,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,35,Tamil Nadu
36.0,MOBILE CLINIC,0,138,0,0,0,0,0,2,0,0,0,0,0,3,220,0,0,0,1,0,0,364,Tamil Nadu
37.0,MOBILE WORKSHOP,0,37,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,88,Tamil Nadu
38.0,MOPED,0,1462,0,0,0,0,0,6172,0,0,0,32,0,1074,2675074,0,0,0,352,0,0,2684166,Tamil Nadu
39.0,MOTOR CAB,1,194204,35,0,0,0,0,49,0,0,0,497,0,204,24299,308,0,51,13298,0,0,232946,Tamil Nadu
40.0,MOTOR CAR,6,1367721,7513,0,0,0,0,3581,1,0,1,2581,1,2892,1776362,5061,0,41626,153833,0,0,3361179,Tamil Nadu
41.0,MOTOR CYCLE/SCOOTER-SIDECAR(T),0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,Tamil Nadu
42.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Tamil Nadu
43.0,MOTOR CYCLE/SCOOTER-WITH TRAILER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Tamil Nadu
44.0,MOTORISED CYCLE (CC > 25CC),1,46,0,0,0,0,0,8410,0,0,0,1,0,0,252813,0,0,0,0,0,0,261271,Tamil Nadu
45.0,OMNI BUS,0,15481,0,0,0,0,0,14,0,0,0,30,0,50,2828,0,0,0,430,0,0,18833,Tamil Nadu
46.0,OMNI BUS (PRIVATE USE),0,11549,0,0,0,0,0,8,0,0,0,17,0,9,2139,0,0,0,865,0,0,14587,Tamil Nadu
47.0,POWER TILLER,0,231,0,0,0,0,0,1,0,0,0,0,0,13,14,0,0,0,0,0,0,259,Tamil Nadu
48.0,PRIVATE SERVICE VEHICLE,7,24950,0,0,0,0,0,7,0,0,0,2,0,31,190,0,0,0,5,0,0,25192,Tamil Nadu
49.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,218,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,227,Tamil Nadu
50.0,RECOVERY VEHICLE,4,1583,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,1605,Tamil Nadu
51.0,ROAD ROLLER,0,449,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,471,Tamil Nadu
52.0,SEMI-TRAILER (COMMERCIAL),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tamil Nadu
53.0,SNORKED LADDERS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Tamil Nadu
54.0,THREE WHEELER (GOODS),280,50998,0,0,0,0,0,2820,0,0,0,9,0,17,2418,16,0,0,123,0,0,56681,Tamil Nadu
55.0,THREE WHEELER (PASSENGER),5544,187829,1,0,0,0,0,58,0,0,0,5468,0,168,173392,2305,0,5,149140,0,0,523910,Tamil Nadu
56.0,THREE WHEELER (PERSONAL),60,2271,0,0,0,0,0,38,0,0,0,176,0,29,11867,31,0,0,1953,0,0,16425,Tamil Nadu
57.0,TOWER WAGON,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32,Tamil Nadu
58.0,TOW TRUCK,0,55,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,63,Tamil Nadu
59.0,TRACTOR (COMMERCIAL),0,22126,0,0,0,0,0,41,0,0,0,4,0,198,206,0,0,0,5,0,0,22580,Tamil Nadu
60.0,TRACTOR-TROLLEY(COMMERCIAL),0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Tamil Nadu
61.0,TRAILER (AGRICULTURAL),2,16159,0,0,0,0,0,1023,0,0,1,150,0,27089,1892,0,0,0,86,0,1,46403,Tamil Nadu
62.0,TRAILER (COMMERCIAL),0,3470,0,0,0,0,0,313,0,0,0,30,0,4558,273,0,0,0,22,0,0,8666,Tamil Nadu
63.0,TRAILER FOR PERSONAL USE,0,129,0,0,0,0,0,1,0,0,0,0,0,340,11,0,0,0,0,0,0,481,Tamil Nadu
64.0,TREE TRIMMING VEHICLE,0,34,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,41,Tamil Nadu
65.0,VEHICLE FITTED WITH COMPRESSOR,0,10657,0,0,0,0,0,2,0,0,0,0,0,4,78,0,0,0,0,0,0,10741,Tamil Nadu
66.0,VEHICLE FITTED WITH GENERATOR,0,1336,0,0,0,0,0,1,0,0,0,0,0,10,39,0,0,0,1,0,0,1387,Tamil Nadu
67.0,VEHICLE FITTED WITH RIG,0,3923,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3938,Tamil Nadu
68.0,X-RAY VAN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,Tamil Nadu
1.0,ADAPTED VEHICLE,0,15,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,119,Himachal Pradesh
2.0,AGRICULTURAL TRACTOR,0,15040,1,0,0,0,0,3,0,0,0,0,0,1,182,0,0,0,2,0,0,15229,Himachal Pradesh
3.0,AMBULANCE,0,1101,0,0,0,0,0,0,0,0,0,1,0,3,465,1,0,0,1,0,0,1572,Himachal Pradesh
4.0,ANIMAL AMBULANCE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Himachal Pradesh
5.0,ARMOURED/SPECIALISED VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Himachal Pradesh
6.0,ARTICULATED VEHICLE,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,Himachal Pradesh
7.0,BREAKDOWN VAN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,Himachal Pradesh
8.0,BULLDOZER,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,Himachal Pradesh
9.0,BUS,1,17957,0,0,0,0,0,58,0,0,0,0,0,1,182,0,0,0,2,0,0,18201,Himachal Pradesh
10.0,CAMPER VAN / TRAILER,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Himachal Pradesh
11.0,CAMPER VAN / TRAILER (PRIVATE USE),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Himachal Pradesh
12.0,CASH VAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Himachal Pradesh
13.0,CONSTRUCTION EQUIPMENT VEHICLE,0,2620,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2623,Himachal Pradesh
14.0,CRANE MOUNTED VEHICLE,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,Himachal Pradesh
15.0,DUMPER,0,260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,261,Himachal Pradesh
16.0,EARTH MOVING EQUIPMENT,0,3396,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,3411,Himachal Pradesh
17.0,EDUCATIONAL INSTITUTION BUS,0,5246,0,0,0,0,0,1,0,0,0,0,0,4,103,0,0,0,0,0,0,5354,Himachal Pradesh
18.0,E-RICKSHAW(P),0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,166,Himachal Pradesh
19.0,E-RICKSHAW WITH CART (G),0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Himachal Pradesh
20.0,EXCAVATOR (COMMERCIAL),0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,Himachal Pradesh
21.0,EXCAVATOR (NT),0,1557,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1560,Himachal Pradesh
22.0,FIRE FIGHTING VEHICLE,0,119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120,Himachal Pradesh
23.0,FIRE TENDERS,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Himachal Pradesh
24.0,FORK LIFT,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,Himachal Pradesh
25.0,GOODS CARRIER,180,184760,0,0,0,0,0,11,0,0,0,0,0,338,3934,6,0,0,17,0,0,189246,Himachal Pradesh
26.0,HARVESTER,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Himachal Pradesh
27.0,HEARSES,0,121,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,148,Himachal Pradesh
28.0,LIBRARY VAN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Himachal Pradesh
29.0,MAXI CAB,5,14778,3,0,0,0,0,47,0,0,0,0,0,14,369,3,0,3,12,0,0,15234,Himachal Pradesh
30.0,M-CYCLE/SCOOTER,5,557,0,0,0,0,0,900,0,0,0,1,0,99,1047875,156,0,0,592,0,0,1050185,Himachal Pradesh
31.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,7,0,0,0,0,0,10,0,0,0,0,0,1,2867,17,0,0,5,0,0,2907,Himachal Pradesh
32.0,MOBILE CANTEEN,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Himachal Pradesh
33.0,MOBILE CLINIC,0,28,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,36,Himachal Pradesh
34.0,MOBILE WORKSHOP,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,15,Himachal Pradesh
35.0,MOPED,0,1,0,0,0,0,0,1,0,0,0,0,0,2,19880,1,0,0,1,0,0,19886,Himachal Pradesh
36.0,MOTOR CAB,5,9069,12,0,0,0,0,1,0,0,0,1,0,21,23368,54,0,83,60,0,0,32674,Himachal Pradesh
37.0,MOTOR CAR,8,116637,864,0,0,0,0,62,0,0,0,5,0,112,531746,1217,0,2463,978,0,0,654092,Himachal Pradesh
38.0,MOTOR CYCLE/SCOOTER-USED FOR HIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,1635,Himachal Pradesh
39.0,MOTORISED CYCLE (CC > 25CC),0,0,0,0,0,0,0,2,0,0,0,0,0,0,285,0,0,0,0,0,0,287,Himachal Pradesh
40.0,OMNI BUS,0,1108,0,0,0,0,0,30,0,0,0,0,0,122,109,1,0,0,2,0,0,1372,Himachal Pradesh
41.0,OMNI BUS (PRIVATE USE),0,2015,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,4,0,0,2238,Himachal Pradesh
42.0,PRIVATE SERVICE VEHICLE,0,557,0,0,0,0,0,1,0,0,0,0,0,1,210,0,0,0,0,0,0,769,Himachal Pradesh
43.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,3337,25,0,0,0,0,0,0,0,0,0,0,0,1720,4,0,33,7,0,0,5126,Himachal Pradesh
44.0,RECOVERY VEHICLE,0,382,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,387,Himachal Pradesh
45.0,ROAD ROLLER,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,Himachal Pradesh
46.0,THREE WHEELER (GOODS),0,3712,0,0,0,0,0,2,0,0,0,0,0,28,344,3,0,0,1,0,0,4090,Himachal Pradesh
47.0,THREE WHEELER (PASSENGER),3,1957,0,0,0,0,0,7,0,0,0,1,0,1,3502,6,0,0,138,0,0,5615,Himachal Pradesh
48.0,THREE WHEELER (PERSONAL),0,5,0,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,27,Himachal Pradesh
49.0,TOWER WAGON,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Himachal Pradesh
50.0,TOW TRUCK,0,445,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,462,Himachal Pradesh
51.0,TRACTOR (COMMERCIAL),1,23033,0,0,0,0,0,1,0,0,0,0,0,12,189,0,0,0,1,0,0,23237,Himachal Pradesh
52.0,TRACTOR-TROLLEY(COMMERCIAL),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Himachal Pradesh
53.0,TRAILER (AGRICULTURAL),0,146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,148,Himachal Pradesh
54.0,TRAILER (COMMERCIAL),0,163,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,166,Himachal Pradesh
55.0,TRAILER FOR PERSONAL USE,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,Himachal Pradesh
56.0,TREE TRIMMING VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Himachal Pradesh
57.0,VEHICLE FITTED WITH COMPRESSOR,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Himachal Pradesh
58.0,VEHICLE FITTED WITH GENERATOR,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Himachal Pradesh
59.0,VEHICLE FITTED WITH RIG,0,108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109,Himachal Pradesh
60.0,X-RAY VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,Himachal Pradesh
1.0,ADAPTED VEHICLE,0,12,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,704,Puducherry
2.0,AGRICULTURAL TRACTOR,0,1380,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,1390,Puducherry
3.0,AMBULANCE,0,294,0,0,0,0,0,0,0,0,0,2,0,0,207,1,0,0,0,0,0,504,Puducherry
4.0,ANIMAL AMBULANCE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Puducherry
5.0,ARTICULATED VEHICLE,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Puducherry
6.0,BULLDOZER,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Puducherry
7.0,BUS,0,3183,0,0,0,0,0,1,0,0,0,0,0,0,98,0,0,0,0,0,0,3282,Puducherry
8.0,CAMPER VAN / TRAILER,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,Puducherry
9.0,CAMPER VAN / TRAILER (PRIVATE USE),0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Puducherry
10.0,CASH VAN,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Puducherry
11.0,CONSTRUCTION EQUIPMENT VEHICLE,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,Puducherry
12.0,CRANE MOUNTED VEHICLE,0,437,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,441,Puducherry
13.0,DUMPER,0,86,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,89,Puducherry
14.0,EARTH MOVING EQUIPMENT,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,Puducherry
15.0,EDUCATIONAL INSTITUTION BUS,0,1542,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,1558,Puducherry
16.0,E-RICKSHAW(P),0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Puducherry
17.0,E-RICKSHAW WITH CART (G),0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Puducherry
18.0,EXCAVATOR (NT),0,2755,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,2772,Puducherry
19.0,FIRE FIGHTING VEHICLE,0,9,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,13,Puducherry
20.0,FIRE TENDERS,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,Puducherry
21.0,FORK LIFT,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,Puducherry
22.0,GOODS CARRIER,11,20503,0,0,0,0,0,9,0,0,0,25,0,49,938,1,0,0,11,0,0,21547,Puducherry
23.0,HARVESTER,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Puducherry
24.0,HEARSES,0,25,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,69,Puducherry
25.0,MAXI CAB,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,1216,Puducherry
26.0,M-CYCLE/SCOOTER,0,741,0,0,0,0,0,1795,0,0,0,2,0,7,867793,3,0,0,3,0,0,870344,Puducherry
27.0,M-CYCLE/SCOOTER-WITH SIDE CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,Puducherry
28.0,MOBILE CANTEEN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Puducherry
29.0,MOBILE CLINIC,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Puducherry
30.0,MOBILE WORKSHOP,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,Puducherry
31.0,MOPED,0,42,0,0,0,0,0,313,0,0,0,0,0,3,196758,1,0,0,0,0,0,197117,Puducherry
32.0,MOTOR CAB,0,2015,0,0,0,0,0,8,0,0,0,0,0,0,189,4,0,14,0,0,0,2230,Puducherry
33.0,MOTOR CAR,1,75375,558,0,0,0,0,90,0,0,0,80,0,8,85469,167,0,1602,1548,0,0,164898,Puducherry
34.0,MOTORISED CYCLE (CC > 25CC),0,2,0,0,0,0,0,19,0,0,0,0,0,0,636,0,0,0,0,0,0,657,Puducherry
35.0,OMNI BUS,0,3086,0,0,0,0,0,16,0,0,0,0,0,4,526,0,0,0,2,0,0,3634,Puducherry
36.0,OMNI BUS (PRIVATE USE),0,1006,0,0,0,0,0,2,0,0,0,3,0,1,742,2,0,0,66,0,0,1822,Puducherry
37.0,PRIVATE SERVICE VEHICLE,0,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,159,Puducherry
38.0,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Puducherry
39.0,QUADRICYCLE (PRIVATE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,Puducherry
40.0,RECOVERY VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Puducherry
41.0,ROAD ROLLER,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Puducherry
42.0,THREE WHEELER (GOODS),1,332,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,1,0,0,341,Puducherry
43.0,THREE WHEELER (PASSENGER),6,819,0,0,0,0,0,23,0,0,0,40,0,0,6263,0,0,0,203,0,0,7354,Puducherry
44.0,THREE WHEELER (PERSONAL),0,14,0,0,0,0,0,4,0,0,0,0,0,0,125,0,0,0,3,0,0,146,Puducherry
45.0,TOWER WAGON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Puducherry
46.0,TOW TRUCK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Puducherry
47.0,TRACTOR (COMMERCIAL),0,1795,0,0,0,0,0,0,0,0,0,6,0,0,151,0,0,0,0,0,0,1952,Puducherry
48.0,TRAILER (AGRICULTURAL),0,46,0,0,0,0,0,0,0,0,0,2,0,48,2,0,0,0,0,0,0,98,Puducherry
49.0,TRAILER (COMMERCIAL),0,338,0,0,0,0,0,2,0,0,0,2,0,378,26,0,0,0,0,0,0,746,Puducherry
50.0,TRAILER FOR PERSONAL USE,0,35,0,0,0,0,0,0,0,0,0,1,0,23,7,0,0,0,0,0,0,66,Puducherry
51.0,TREE TRIMMING VEHICLE,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Puducherry
52.0,VEHICLE FITTED WITH COMPRESSOR,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,39,Puducherry
53.0,VEHICLE FITTED WITH GENERATOR,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Puducherry
54.0,VEHICLE FITTED WITH RIG,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Puducherry
1.0,ADAPTED VEHICLE,0,36,0,0,0,0,0,1,0,0,0,0,0,12,324,0,0,0,0,0,0,373,Odisha
2.0,AGRICULTURAL TRACTOR,0,43805,0,0,0,0,0,0,0,0,0,0,0,131,194,0,0,0,0,0,0,44130,Odisha
3.0,AMBULANCE,0,4029,0,0,0,0,0,0,0,0,0,0,0,26,1507,0,0,2,2,0,0,5566,Odisha
4.0,ANIMAL AMBULANCE,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,Odisha
5.0,ARMOURED/SPECIALISED VEHICLE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Odisha
6.0,ARTICULATED VEHICLE,0,686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,687,Odisha
7.0,AUXILIARY TRAILER,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,Odisha
8.0,BREAKDOWN VAN,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Odisha
9.0,BULLDOZER,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Odisha
10.0,BUS,0,21580,0,0,0,0,0,14,0,0,0,0,0,207,363,0,0,0,1,0,0,22165,Odisha
11.0,CAMPER VAN / TRAILER,0,70,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,80,Odisha
12.0,CAMPER VAN / TRAILER (PRIVATE USE),0,71,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,80,Odisha
13.0,CASH VAN,0,212,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,218,Odisha
14.0,CONSTRUCTION EQUIPMENT VEHICLE,0,9271,1,0,0,0,0,2,0,0,0,0,0,10,4,0,0,0,0,0,0,9288,Odisha
15.0,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Odisha
16.0,CRANE MOUNTED VEHICLE,0,2043,2,0,0,0,0,1,0,0,0,0,0,34,12,0,0,0,0,0,0,2092,Odisha
17.0,DUMPER,0,2406,0,0,0,0,0,1,0,0,0,0,0,14,19,0,0,0,0,0,0,2440,Odisha
18.0,EARTH MOVING EQUIPMENT,0,746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,747,Odisha
19.0,EDUCATIONAL INSTITUTION BUS,5,5595,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0,0,0,0,5649,Odisha
20.0,E-RICKSHAW(P),0,26,0,0,0,0,0,1689,0,0,0,0,0,20,0,0,0,0,0,0,0,1735,Odisha
21.0,E-RICKSHAW WITH CART (G),0,2,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,0,926,Odisha
22.0,EXCAVATOR (COMMERCIAL),0,2786,0,0,0,0,0,0,0,0,0,1,0,15,73,0,0,0,0,0,0,2875,Odisha
23.0,EXCAVATOR (NT),0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,Odisha
24.0,FIRE FIGHTING VEHICLE,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Odisha
25.0,FIRE TENDERS,0,409,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,423,Odisha
26.0,FORK LIFT,0,470,0,0,0,0,0,25,0,0,0,0,0,2,2,0,0,0,0,0,0,499,Odisha
